"Year","AHA ID","Medicare Provider ID","Hospital Name","Address 1 (physical)","City Name (physical)","State (physical)","Zip code (physical)","NPI number","Control / Ownership Type","Beginning of reporting period","Days open during reporting period","End of reporting period","Open 12 full months before end of reporting period","System member","System ID","System Name","System City","System State","System Zip","Admissions (est.)","Admissions",
"2016","6120210","301303","Weeks Medical Center","173 Middle Street","Lancaster","NH","03584-3508","1265536718","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","672",
"2016","6120220","301305","Alice Peck Day Memorial Hospital","10 Alice Peck Day Drive","Lebanon","NH","03766-2650","1003803495","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","1372",
"2016","6120225","300034","Catholic Medical Center","100 McGregor Street","Manchester","NH","03102-3770","1528150273","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","11382",
"2016","6120230","301302","Littleton Regional Healthcare","600 Saint Johnsbury Road","Littleton","NH","03561-3442","1144223702","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","1545",
"2016","6120240","300012","Elliot Hospital","One Elliot Way","Manchester","NH","03103-3502","1992880009","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","12771",
"2016","6120275","","Manchester Veterans Affairs Medical Center","718 Smyth Road","Manchester","NH","03104-4098","","Govt. (federal) - Veterans' Affairs","","0","","","Y","5999295","Department of Veterans Affairs","Washington","DC","20420-0001","Estimated","3551",
"2016","6120290","300020","Southern New Hampshire Medical Center","8 Prospect Street","Nashua","NH","03060-3925","","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","7927",
"2016","6120300","300011","St. Joseph Hospital","172 Kinsley Street","Nashua","NH","03060-3648","1093787384","Nongovt. (not-for-profit) - Church Operated","1/1/2016","366","12/31/2016","Y","Y","5995885","Covenant Health","Tewksbury","MA","01876-1240","Reported","5384",
"2016","6120310","301304","New London Hospital","273 County Road","New London","NH","03257-5736","1831200583","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","1080",
"2016","6120330","301307","Memorial Hospital","3073 White Mountain Highway","North Conway","NH","03860-7101","1700864709","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5990614","MaineHealth","Portland","ME","04101-3537","Reported","1530",
"2016","6120340","301309","Monadnock Community Hospital","452 Old Street Road","Peterborough","NH","03458-1295","1457304149","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","1490",
"2016","6120350","301311","Speare Memorial Hospital","16 Hospital Road","Plymouth","NH","03264-1199","1760496376","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","1336",
"2016","6120370","303026","Northeast Rehabilitation Hospital","70 Butler Street","Salem","NH","03079-3925","1255354288","Investor-owned; for-profit - Corporation","6/1/2015","366","5/31/2016","Y","","","","","","","Reported","3630",
"2016","6120380","300014","Frisbie Memorial Hospital","11 Whitehall Road","Rochester","NH","03867-3297","1003858408","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","3391",
"2016","6120410","301312","Huggins Hospital","240 South Main Street","Wolfeboro","NH","03894-4455","1366476079","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","848",
"2016","6120420","301301","Cottage Hospital","90 Swiftwater Road","Woodsville","NH","03785-1421","1528162799","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","501",
"2016","6130001","470003","University of Vermont Medical Center","111 Colchester Avenue","Burlington","VT","05401-1473","1568419976","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","19880",
"2016","6130015","470001","The University of Vermont Health Network Central Vermont Medical Center","130 Fisher Road","Berlin","VT","05602-9516","1508845637","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","4539",
"2016","6130040","470012","Southwestern Vermont Medical Center","100 Hospital Drive","Bennington","VT","05201-5004","1205865789","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","3997",
"2016","6130060","470011","Brattleboro Memorial Hospital","17 Belmont Avenue","Brattleboro","VT","05301-3498","1306849708","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","1611",
"2016","6130070","474001","Brattleboro Retreat","Anna Marsh Lane","Brattleboro","VT","05301","1730187523","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","3805",
"2016","6130120","471307","Porter Medical Center","115 Porter Drive","Middlebury","VT","05753-8423","1740291400","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","1888",
"2016","6130140","471305","Copley Hospital","528 Washington Highway","Morrisville","VT","05661-8973","1568414365","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","1782",
"2016","6130150","471304","North Country Hospital and Health Center","189 Prouty Drive","Newport","VT","05855-9326","1144251059","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","1396",
"2016","6130200","471301","Gifford Medical Center","44 South Main Street","Randolph","VT","05060-1381","","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","1754",
"2016","6130210","470005","Rutland Regional Medical Center","160 Allen Street","Rutland","VT","05701-4595","1720042203","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","5691",
"2016","6130212","470024","Northwestern Medical Center","133 Fairfield Street","Saint Albans","VT","05478-1726","","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5990002","QHR","Brentwood","TN","37027","Reported","2610",
"2016","6130225","471303","Northeastern Vermont Regional Hospital","1315 Hospital Drive","Saint Johnsbury","VT","05819-9210","1275576704","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","1407",
"2016","6130250","471306","Springfield Hospital","25 Ridgewood Road","Springfield","VT","05156-3050","","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","1952",
"2016","6130255","471300","Grace Cottage Hospital","185 Grafton Road","Townshend","VT","05353-0216","1255337473","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","363",
"2016","6130270","","White River Junction Veterans Affairs Medical Center","215 North Main Street","White River Junction","VT","05009-0001","1134179146","Govt. (federal) - Veterans' Affairs","10/1/2015","366","9/30/2016","Y","Y","5999295","Department of Veterans Affairs","Washington","DC","20420-0001","Reported","1191",
"2016","6130290","471302","Mt. Ascutney Hospital and Health Center","289 County Road","Windsor","VT","05089-9000","1922095918","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","977",
"2016","6140002","220035","North Shore Medical Center","81 Highland Avenue","Salem","MA","01970-2714","","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5991785","Partners HealthCare System, Inc.","Boston","MA","02199-8123","Reported","17758",
"2016","6140004","223030","HEALTHSOUTH Rehabilitation Hospital of Western Massachusetts","222 State Street","Ludlow","MA","01056-3437","","Investor-owned; for-profit - Individual","1/1/2016","366","12/31/2016","Y","Y","5990023","HEALTHSOUTH Corporation","Birmingham","AL","35243-3332","Reported","1276",
"2016","6140005","220175","MetroWest Medical Center","115 Lincoln Street","Framingham","MA","01702-6342","1740252592","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990919","TENET Healthcare Corporation","Dallas","TX","75202-2703","Reported","10749",
"2016","6140007","220111","Good Samaritan Medical Center","235 North Pearl Street","Brockton","MA","02301-1794","","Investor-owned; for-profit - Corporation","","0","","","Y","5990141","Steward Health Care System, LLC","Boston","MA","02116-3740","Estimated","11252",
"2016","6140008","220001","HealthAlliance Hospitals","60 Hospital Road","Leominster","MA","01453-2205","1013995133","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5990224","UMass Memorial Health Care, Inc.","Worcester","MA","01605-2982","Reported","6733",
"2016","6140010","220031","Boston Medical Center","1 Boston Medical Center Place","Boston","MA","02118-2908","1346218294","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","22421",
"2016","6140011","220070","Hallmark Health System","585 Lebanon Street","Melrose","MA","02176-3225","1841290467","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","10297",
"2016","6140012","220011","Cambridge Health Alliance","1493 Cambridge Street","Cambridge","MA","02139-1099","1487603585","Govt. (non federal) - Hospital district","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","10687",
"2016","6140013","220086","Beth Israel Deaconess Medical Center","330 Brookline Avenue","Boston","MA","02215-5491","1548202641","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","35334",
"2016","6140014","222045","Curahealth Hospital Boston","1515 Commonwealth Avenue","Brighton","MA","02135-3617","","Investor-owned; for-profit - Corporation","","0","","","Y","5991013","Curahealth Hospitals","Garland","TX","75040-2955","Estimated","755",
"2016","6140016","220074","Southcoast Hospitals Group","363 Highland Avenue","Fall River","MA","02720-3703","1306871223","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","34476",
"2016","6140017","220033","Beverly Hospital","85 Herrick Street","Beverly","MA","01915-1777","1316917941","Nongovt. (not-for-profit) - Other","","0","","","Y","5990891","Lahey Health","Burlington","MA","01805-0001","Estimated","19300",
"2016","6140021","222043","Vibra Hospital of Southeastern Massachusetts","4499 Acushnet Avenue","New Bedford","MA","02745-4707","1164477055","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990299","Vibra Healthcare","Mechanicsburg","PA","17055-4920","Reported","586",
"2016","6140022","223032","Spaulding Rehabilitation Hospital Cape Cod","311 Service Road","East Sandwich","MA","02537-1370","1265489736","Govt. (non federal) - State","10/1/2015","366","9/30/2016","Y","Y","5991785","Partners HealthCare System, Inc.","Boston","MA","02199-8123","Reported","1185",
"2016","6140023","222048","Whittier Rehabilitation Hospital","150 Flanders Road","Westborough","MA","01581-1017","","Investor-owned; for-profit - Partnership","","0","","","Y","5990646","Whittier Health Network","Haverhill","MA","01832-5721","Estimated","761",
"2016","6140026","222002","Curahealth Hospital Stoughton","909 Sumner Street, 1st Floor","Stoughton","MA","02072-3396","","Investor-owned; for-profit - Corporation","","0","","","Y","5991013","Curahealth Hospitals","Garland","TX","75040-2955","Estimated","1243",
"2016","6140065","221303","Athol Hospital","2033 Main Street","Athol","MA","01331-3598","","Nongovt. (not-for-profit) - Other","","0","","","Y","5991024","Heywood Healthcare","Gardner","MA","01440-1336","Estimated","551",
"2016","6140080","220008","Sturdy Memorial Hospital","211 Park Street","Attleboro","MA","02703-3137","1730106162","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","6595",
"2016","6140090","220098","Nashoba Valley Medical Center","200 Groton Road","Ayer","MA","01432-3300","","Investor-owned; for-profit - Corporation","","0","","","Y","5990141","Steward Health Care System, LLC","Boston","MA","02116-3740","Estimated","1677",
"2016","6140110","","Bedford Veterans Affairs Medical Center, Edith Nourse Rogers Memorial Veterans Hospital","200 Springs Road","Bedford","MA","01730-1198","","Govt. (federal) - Veterans' Affairs","10/1/2015","366","9/30/2016","Y","Y","5999295","Department of Veterans Affairs","Washington","DC","20420-0001","Reported","1950",
"2016","6140215","220110","Brigham and Women's Hospital","75 Francis Street","Boston","MA","02115-6110","1790717650","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5991785","Partners HealthCare System, Inc.","Boston","MA","02199-8123","Reported","41472",
"2016","6140221","224038","Walden Behavioral Care","9 Hope Avenue","Waltham","MA","02453-2741","","Investor-owned; for-profit - Partnership","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","3909",
"2016","6140255","220017","Carney Hospital","2100 Dorchester Avenue","Boston","MA","02124-5615","","Investor-owned; for-profit - Corporation","","0","","","Y","5990141","Steward Health Care System, LLC","Boston","MA","02116-3740","Estimated","4982",
"2016","6140270","223302","Boston Children's Hospital","300 Longwood Avenue","Boston","MA","02115-5737","1710087127","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","15158",
"2016","6140310","220119","Brigham and Women's Faulkner Hospital","1153 Centre Street","Boston","MA","02130-3446","1578677811","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5991785","Partners HealthCare System, Inc.","Boston","MA","02199-8123","Reported","9282",
"2016","6140330","224013","Arbour Hospital","49 Robinwood Avenue","Boston","MA","02130-2156","","Nongovt. (not-for-profit) - Other","","0","","","Y","5999555","Universal Health Services, Inc.","King of Prussia","PA","19406-3121","Estimated","3318",
"2016","6140352","222007","Hebrew Rehabilitation Center","1200 Centre Street","Roslindale","MA","02131-1097","1437155967","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","1335",
"2016","6140417","224039","Whittier Pavilion","76 Summer Street","Haverhill","MA","01830-5814","","Investor-owned; for-profit - Partnership","","0","","","Y","5990646","Whittier Health Network","Haverhill","MA","01832-5721","Estimated","1828",
"2016","6140420","220075","Massachusetts Eye and Ear Infirmary","243 Charles Street","Boston","MA","02114-3002","1639101751","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","1129",
